,Year of car manufacture,Width,Color,kilometer driven,Transmission type,price,Body type,Length,Brand Name,Fuel type,city,Seats,Car model,Number of previous owners,Insurance Validity_value,Engine Displacement_value(cc)
729,2015,1680mm,Red,102249,Manual,396000.0,Sedan,3990mm,Honda,Petrol,chennai,5.0,Honda Amaze,2,Comprehensive,1198
730,2018,1660mm,Red,18837,Automatic,650000.0,Hatchback,3765mm,Hyundai,Petrol,chennai,5.0,Hyundai Grand i10,1,Comprehensive,1197
731,2018,1818mm,Black,50000,Manual,1400000.0,SUV,4395mm,Jeep,Diesel,chennai,5.0,Jeep Compass,1,Comprehensive,1956
732,2012,1550mm,Others,120000,Manual,210000.0,Hatchback,3495mm,Hyundai,Petrol,chennai,5.0,Hyundai EON,1,Third Party insurance,814
733,2021,1830,Silver,19000,Automatic,2475000.0,MUV,4735,Toyota,Diesel,chennai,7.0,Toyota Innova Crysta,1,Comprehensive,2393
734,2020,1515mm,Others,10000,Manual,400000.0,Hatchback,3445mm,Maruti,Petrol,chennai,5.0,Maruti Alto 800,1,Third Party insurance,796
735,2015,1600mm,Red,128876,Automatic,350000.0,Hatchback,3695mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,1,Comprehensive,998
736,2016,1495mm,Red,37942,Manual,430000.0,Hatchback,3599mm,Maruti,Petrol,chennai,5.0,Maruti Wagon R,0,Third Party insurance,998
737,2018,1660mm,Red,37300,Manual,515000.00000000006,Hatchback,3765mm,Hyundai,Petrol,chennai,5.0,Hyundai Grand i10,1,Comprehensive,1197
738,2017,1890 mm,Blue,30000,Automatic,3750000.0,SUV,4656 mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz GLC,2,Comprehensive,2143
739,2002,1495mm,Others,60000,Manual,120000.0,Hatchback,3535mm,Maruti,Petrol,chennai,5.0,Maruti Zen,1,Third Party insurance,993
740,2014,1734mm,Red,82784,Manual,492000.0,Hatchback,3985mm,Hyundai,Diesel,chennai,5.0,Hyundai i20,1,Comprehensive,1396
741,2021,1735,Blue,63274,Manual,731000.0,Sedan,3995mm,Maruti,Petrol,chennai,5.0,Maruti Swift Dzire,1,Third Party,1197
742,2015,1515mm,Silver,87521,Automatic,345000.0,Hatchback,3545mm,Maruti,Petrol,chennai,5.0,Maruti Alto K10,1,Comprehensive,998
743,2017,1760mm,White,77388,Manual,523000.00000000006,Hatchback,3995mm,Hyundai,Petrol,chennai,5.0,Hyundai i20 Active,2,Third Party,1197
744,2014,1495mm,Silver,114772,Manual,302000.0,Hatchback,3599mm,Maruti,Petrol,chennai,5.0,Maruti Wagon R,1,Comprehensive,998
745,2019,1830mm,Others,40000,Manual,2300000.0,MUV,4735mm,Toyota,Diesel,chennai,7.0,Toyota Innova Crysta,1,Third Party insurance,2393
746,2019,1636mm,Brown,62493,Manual,500000.0,MUV,3995mm,Datsun,Petrol,chennai,7.0,Datsun GO Plus,2,Third Party insurance,1198
747,2021,1748mm,Others,20000,Manual,1350000.0,Sedan,4549mm,Honda,Petrol,chennai,5.0,Honda City,1,Third Party insurance,1498
748,2019,1645 mm,Yellow,59985,Manual,472000.0,Hatchback,3610 mm,Hyundai,Petrol,chennai,5.0,Hyundai Santro,1,Comprehensive,1086
749,2017,1730mm,Silver,104073,Manual,564000.0,Sedan,4490mm,Maruti,Petrol,chennai,5.0,Maruti Ciaz,2,Comprehensive,1373
750,2017,1660mm,Others,100000,Manual,409999.99999999994,Sedan,3995mm,Hyundai,Diesel,chennai,5.0,Hyundai Xcent,2,Third Party insurance,1186
751,2017,1647mm,Others,120000,Manual,470000.0,Hatchback,3746mm,Tata,Diesel,chennai,5.0,Tata Tiago,1,Third Party insurance,1047
752,2017,1745mm,White,53819,Automatic,630000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,1,Comprehensive,1197
753,2016,1695mm,Grey,98914,Manual,375000.0,Hatchback,3886mm,Ford,Diesel,chennai,5.0,Ford Figo,1,Third Party insurance,1498
754,2017,1682mm,Others,110000,Manual,520000.0,Sedan,3995mm,Volkswagen,Diesel,chennai,5.0,Volkswagen Ameo,1,Third Party insurance,1498
755,2015,1890mm,White,110000,Manual,1000000.0,SUV,4585mm,Mahindra,Diesel,chennai,7.0,Mahindra XUV500,3,Third Party insurance,2179
756,2022,1695mm,Golden Brown,4135,Manual,1597000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,1,Third Party insurance,1497
757,2019,1734mm,White,35000,Automatic,800000.0,Hatchback,3985mm,Hyundai,Petrol,chennai,5.0,Hyundai i20,1,Comprehensive,1197
758,2017,1694mm,Red,35983,Manual,575000.0,Hatchback,3955mm,Honda,Petrol,chennai,5.0,Honda Jazz,1,Third Party insurance,1199
759,2020,1818mm,White,45000,Manual,2050000.0,SUV,4395mm,Jeep,Diesel,chennai,5.0,Jeep Compass,1,Comprehensive,1956
760,2019,1894 mm,White,91109,Manual,1422000.0,SUV,4598 mm,Tata,Diesel,chennai,5.0,Tata Harrier,1,Zero Dep,1956
761,2018,1660mm,Silver,23325,Manual,562000.0,Sedan,3995mm,Hyundai,Petrol,chennai,5.0,Hyundai Xcent,1,Zero Dep,1197
762,2018,1694 mm,Red,51690,Automatic,690000.0,Hatchback,3955 mm,Honda,Petrol,chennai,5.0,Honda Jazz,1,Comprehensive,1199
763,2017,1760mm,White,69786,Manual,573000.0,Hatchback,3995mm,Hyundai,Petrol,chennai,5.0,Hyundai i20 Active,2,Comprehensive,1197
764,2018,1677mm,Brown,53612,Automatic,558000.0,Sedan,3992mm,Tata,Petrol,chennai,5.0,Tata Tigor,2,Comprehensive,1199
765,2018,1735mm,Blue,41502,Manual,580000.0,Hatchback,3840mm,Maruti,Petrol,chennai,5.0,Maruti Swift,1,Comprehensive,1197
766,2017,1734mm,Brown,43841,Manual,684000.0,SUV,3999mm,Honda,Petrol,chennai,5.0,Honda WR-V,2,Third Party insurance,1199
767,2010,1710 mm,Silver,110000,Manual,290000.0,Hatchback,3940 mm,Hyundai,Petrol,chennai,5.0,Hyundai i20,2,Third Party insurance,1197
768,2018,1765mm,Silver,77380,Automatic,762000.0,SUV,3998mm,Ford,Petrol,chennai,5.0,Ford Ecosport,1,Comprehensive,1497
769,2018,1745mm,Red,69269,Manual,663000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno RS,1,Third Party insurance,998
770,2018,1785mm,Grey,53060,Manual,869999.9999999999,SUV,4300mm,Maruti,Diesel,chennai,5.0,Maruti SX4 S Cross,1,Third Party insurance,1248
771,2011,1695mm,Silver,70000,Manual,320000.0,Sedan,4595mm,Mitsubishi,Petrol,chennai,5.0,Mitsubishi Cedia,2,Third Party insurance,1999
772,2017,1695mm,Golden Brown,58071,Manual,750000.0,Sedan,4420mm,Honda,Petrol,chennai,5.0,Honda City,1,Comprehensive,1497
773,2023,2081mm,White,500,Automatic,4750000.0,Sedan,4526mm,BMW,Petrol,chennai,5.0,BMW 2 Series,1,Comprehensive,1998
774,2021,1765mm,Others,40000,Manual,950000.0,SUV,3998mm,Ford,Diesel,chennai,5.0,Ford Ecosport,1,Third Party insurance,1498
775,2020,1735 mm,Others,20000,Automatic,1025000.0,MUV,4395 mm,Maruti,Petrol,chennai,7.0,Maruti Ertiga,2,Third Party insurance,1462
776,2008,1690mm,Black,68283,Manual,245000.00000000003,Sedan,4160mm,Maruti,Petrol,chennai,5.0,Maruti Swift Dzire,2,Third Party insurance,1298
777,2014,1680mm,Red,73045,Manual,395000.0,Sedan,3990mm,Honda,Petrol,chennai,5.0,Honda Amaze,0,Third Party insurance,1198
778,2018,1780mm,White,49000,Manual,1080000.0,SUV,4270mm,Hyundai,Diesel,chennai,5.0,Hyundai Creta,1,Comprehensive,1396
779,2009,"1,680 mm",White,150000,Manual,200000.0,MUV,"4,435 mm",Chevrolet,Diesel,chennai,10.0,Chevrolet Tavera,1,Third Party insurance,2499
780,2016,1734mm,Blue,47547,Manual,608000.0,Hatchback,3985mm,Hyundai,Petrol,chennai,5.0,Hyundai i20,2,Third Party insurance,1197
781,2017,1760mm,White,100844,Manual,698000.0,Hatchback,3995mm,Hyundai,Diesel,chennai,5.0,Hyundai i20 Active,2,Third Party insurance,1396
782,2013,1695mm,Blue,158945,Manual,335000.0,Sedan,3995mm,Honda,Diesel,chennai,5.0,Honda Amaze,1,Third Party insurance,1498
783,2014,1734mm,White,111275,Manual,501999.99999999994,Hatchback,3985mm,Hyundai,Diesel,chennai,5.0,Hyundai i20,1,Third Party insurance,1396
784,2018,1780mm,White,71770,Automatic,1027000.0,SUV,4270mm,Hyundai,Petrol,chennai,5.0,Hyundai Creta,2,Comprehensive,1591
785,2019,1729mm,Others,40000,Manual,900000.0,Sedan,4440mm,Hyundai,Petrol,chennai,5.0,Hyundai Verna,1,Third Party insurance,1591
786,2017,1734mm,Brown,55435,Manual,769000.0,SUV,3999mm,Honda,Petrol,chennai,5.0,Honda WR-V,1,Comprehensive,1199
787,2016,1695mm,Silver,51396,Automatic,595000.0,Sedan,3995mm,Maruti,Petrol,chennai,5.0,Maruti Swift Dzire,1,Third Party insurance,1197
788,2015,1475mm,White,79063,Manual,375000.0,Hatchback,3636mm,Maruti,Petrol,chennai,5.0,Maruti Wagon R Stingray,2,Comprehensive,998
789,2015,1730mm,White,89570,Manual,585000.0,Sedan,4490mm,Maruti,Petrol,chennai,5.0,Maruti Ciaz,1,Comprehensive,1373
790,2012,1700mm,Others,50000,Manual,450000.0,Sedan,4375mm,Hyundai,Petrol,chennai,5.0,Hyundai Verna,2,Third Party insurance,1591
791,2022,1894mm,Others,30000,Manual,2150000.0,SUV,4661mm,Tata,Diesel,chennai,7.0,Tata New Safari,1,Third Party insurance,1956
792,2012,2031mm,Others,100000,Automatic,994999.9999999999,Sedan,4624mm,BMW,Diesel,chennai,5.0,BMW 3 Series,2,Third Party insurance,1995
793,2021,1695mm,Brown,18477,Manual,1100000.0,Sedan,4420mm,Honda,Petrol,chennai,5.0,Honda City,1,Comprehensive,1497
794,2014,1682mm,Others,120000,Manual,350000.0,Hatchback,3971mm,Volkswagen,Petrol,chennai,5.0,Volkswagen Polo,3,Third Party insurance,1198
795,2018,1730 mm,Silver,77204,Automatic,730000.0,Sedan,4490 mm,Maruti,Petrol,chennai,5.0,Maruti Ciaz,1,Comprehensive,1462
796,2012,1846mm,Others,70000,Automatic,1000000.0,Sedan,4841mm,BMW,Diesel,chennai,5.0,BMW 5 Series,2,Third Party insurance,1995
797,2013,1840mm,Golden,78000,Manual,1791000.0,SUV,4705mm,Toyota,Diesel,chennai,7.0,Toyota Fortuner,1,Comprehensive,2982
798,2012,1811 mm,Grey,55000,Automatic,1350000.0,Sedan,4824mm,BMW,Diesel,chennai,5.0,BMW 3 Series,2,Comprehensive,1995
799,2017,1660mm,White,30272,Manual,509999.99999999994,Hatchback,3765mm,Hyundai,Petrol,chennai,5.0,Hyundai Grand i10,1,Comprehensive,1197
800,2018,1765mm,White,64285,Manual,860000.0,SUV,3999mm,Ford,Petrol,chennai,5.0,Ford Ecosport,1,Third Party insurance,999
801,2014,1734mm,Red,76697,Manual,484999.99999999994,Hatchback,3985mm,Hyundai,Diesel,chennai,5.0,Hyundai i20,3,Zero Dep,1396
802,2015,1932mm,Blue,100000,Automatic,1700000.0,Hatchback,3982mm,Mini,Diesel,chennai,5.0,Mini 5 DOOR,1,Third Party insurance,1496
803,2017,1735mm,Blue,95291,Automatic,636000.0,Sedan,3995mm,Maruti,Petrol,chennai,5.0,Maruti Swift Dzire,1,Third Party,1197
804,2017,1682mm,White,84005,Manual,571000.0,Sedan,3995mm,Volkswagen,Petrol,chennai,5.0,Volkswagen Ameo,1,Comprehensive,1198
805,2021,1750,White,8000,Automatic,825000.0,SUV,3991mm,Renault,Petrol,chennai,5.0,Renault Kiger,1,Comprehensive,999
806,2021,1574mm,Blue,49254,Manual,393000.0,Hatchback,3435mm,Datsun,Petrol,chennai,5.0,Datsun RediGO,1,Zero Dep,999
807,2021,1790,Black,20000,Manual,1100000.0,SUV,3995mm,Kia,Diesel,chennai,5.0,Kia Sonet,1,Third Party insurance,1493
808,2016,1660mm,Others,97522,Manual,420000.0,Hatchback,3765mm,Hyundai,Petrol,chennai,5.0,Hyundai Grand i10,2,Third Party,1197
809,2017,1765mm,White,34097,Manual,704000.0,SUV,3999mm,Ford,Petrol,chennai,5.0,Ford Ecosport,1,Zero Dep,999
810,2022,1758mm,Gray,10000,Automatic,950000.0,SUV,3994mm,Nissan,Petrol,chennai,5.0,Nissan Magnite,1,Third Party insurance,999
811,2022,2157mm,White,3000,Automatic,9000000.0,SUV,4924mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz GLE,1,Comprehensive,1950
812,2021,1775mm,Grey,19252,Manual,770000.0,Hatchback,3995mm,Hyundai,Petrol,chennai,5.0,Hyundai i20,0,Third Party insurance,998
813,2020,1790,Red,30000,Automatic,1200000.0,SUV,3995mm,Kia,Diesel,chennai,5.0,Kia Sonet,1,Third Party insurance,1493
814,2010,1687mm,Red,80000,Manual,120000.0,Hatchback,3987mm,Fiat,Petrol,chennai,5.0,Fiat Grande Punto,3,Third Party insurance,1368
815,2021,1695mm,Silver,25581,Manual,750000.0,Sedan,3995mm,Maruti,Petrol,chennai,5.0,Maruti Swift Dzire,1,Comprehensive,1197
816,2022,1882mm,White,34000,Automatic,3750000.0,SUV,4699mm,Skoda,Petrol,chennai,7.0,Skoda Kodiaq,1,Comprehensive,1984
817,2018,1821mm,White,45000,Automatic,2655000.0,SUV,4439mm,BMW,Diesel,chennai,5.0,BMW X1,1,Comprehensive,1995
818,2019,1579mm,Others,20000,Automatic,409999.99999999994,Hatchback,3679mm,Renault,Petrol,chennai,5.0,Renault KWID,2,Third Party insurance,999
819,2021,1758,Others,20000,Manual,1050000.0,SUV,3994mm,Nissan,Petrol,chennai,5.0,Nissan Magnite,1,Third Party insurance,999
820,2016,1745mm,Blue,123394,Manual,622000.0,Hatchback,3995mm,Maruti,Diesel,chennai,5.0,Maruti Baleno,1,Third Party insurance,1248
821,2018,1682mm,Red,106275,Manual,730000.0,Hatchback,3971mm,Volkswagen,Diesel,chennai,5.0,Volkswagen Polo,2,Comprehensive,1498
822,2019,1695mm,MODERN STEEL METALLIC,58416,Manual,950000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,1,Third Party insurance,1497
823,2017,1515mm,Black,18704,Manual,357000.0,Hatchback,3545mm,Maruti,Petrol,chennai,5.0,Maruti Alto K10,2,Comprehensive,998
824,2015,1695mm,Grey,27166,Manual,621000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,1,Comprehensive,1497
825,2020,1748mm,Others,30000,Automatic,1125000.0,Sedan,4549mm,Honda,Petrol,chennai,5.0,Honda City,2,Third Party insurance,1498
826,2021,1800mm,White,76384,Automatic,1639000.0,SUV,4315mm,Kia,Diesel,chennai,5.0,Kia Seltos,1,Third Party,1493
827,2017,1780mm,White,45000,Automatic,1215000.0,SUV,4270mm,Hyundai,Diesel,chennai,5.0,Hyundai Creta,1,Comprehensive,1582
828,2016,1734mm,Red,17160,Manual,635000.0,Hatchback,3985mm,Hyundai,Petrol,chennai,5.0,Hyundai i20,1,Third Party,1197
829,2022,1760mm,Silver,15817,Manual,1466000.0,SUV,4221mm,Volkswagen,Petrol,chennai,5.0,Volkswagen Taigun,1,Third Party,999
830,2021,1579mm,Others,10000,Manual,500000.0,Hatchback,3731mm,Renault,Petrol,chennai,5.0,Renault KWID,2,Third Party insurance,999
831,2020,1579mm,Brown,31268,Manual,425000.0,Hatchback,3731mm,Renault,Petrol,chennai,5.0,Renault KWID,0,Third Party insurance,999
832,2019,1635mm,Orange,7267,Manual,500000.0,Hatchback,3715mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,1,Third Party insurance,998
833,2017,1694mm,Others,30000,Manual,550000.0,Hatchback,3955mm,Honda,Petrol,chennai,5.0,Honda Jazz,2,Third Party insurance,1199
834,2012,1495mm,Others,60000,Manual,87000.0,Hatchback,3099mm,Tata,Petrol,chennai,4.0,Tata Nano,2,Third Party insurance,624
835,2013,1817mm,Others,100000,Manual,490000.00000000006,SUV,4430mm,Mahindra,Diesel,chennai,8.0,Mahindra Scorpio,3,Third Party insurance,2179
836,2014,1695mm,Blue,222996,Manual,300000.0,Sedan,3995mm,Honda,Petrol,chennai,5.0,Honda Amaze,1,Comprehensive,1199
837,2018,1734mm,Red,30742,Manual,770000.0,SUV,3999mm,Honda,Petrol,chennai,5.0,Honda WR-V,1,Third Party insurance,1199
838,2014,1735mm,Others,110000,Manual,390000.0,Hatchback,3840mm,Maruti,Diesel,chennai,5.0,Maruti Swift,1,Third Party insurance,1248
839,2010,1680mm,Grey,132787,Manual,210000.0,Hatchback,3795mm,Ford,Diesel,chennai,5.0,Ford Figo,2,Comprehensive,1399
840,2021,1811,Black,29351,Automatic,1105000.0,SUV,3993,Tata,Diesel,chennai,5.0,Tata Nexon,1,Comprehensive,1497
841,2018,1811mm,Blue,10048,Manual,725000.0,SUV,3994mm,Tata,Petrol,chennai,5.0,Tata Nexon,1,Zero Dep,1198
842,2016,1730mm,Others,50000,Manual,580000.0,Sedan,4490mm,Maruti,Petrol,chennai,5.0,Maruti Ciaz,2,Third Party insurance,1373
843,2017,1745mm,Silver,14696,Automatic,659000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,1,Comprehensive,1197
844,2016,1579mm,White,27153,Manual,356000.0,Hatchback,3679mm,Renault,Petrol,chennai,5.0,Renault KWID,1,Comprehensive,799
845,2016,1660mm,Others,50000,Manual,480000.0,Hatchback,3765mm,Hyundai,Petrol,chennai,5.0,Hyundai Grand i10,1,Third Party insurance,1197
846,2021,1739,Others,43879,Manual,689000.0,MUV,3991mm,Renault,Petrol,chennai,7.0,Renault Triber,1,Comprehensive,999
847,2017,1682mm,Brown,40480,Manual,625000.0,Hatchback,3971mm,Volkswagen,Petrol,chennai,5.0,Volkswagen Polo,1,Third Party insurance,1199
848,2018,1765mm,Silver,32112,Manual,802999.9999999999,SUV,3998mm,Ford,Petrol,chennai,5.0,Ford Ecosport,1,Zero Dep,1497
849,2017,1655,Silver,31239,Manual,516000.0,Hatchback,3695mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,2,Comprehensive,998
850,2018,1730mm,Silver,20000,Manual,950000.0,Sedan,4490mm,Maruti,Diesel,chennai,5.0,Maruti Ciaz,1,Third Party insurance,1248
851,2014,1890mm,Others,80000,Manual,825000.0,SUV,4585mm,Mahindra,Diesel,chennai,7.0,Mahindra XUV500,2,Third Party insurance,2179
852,2017,1735mm,BERRY RED,91112,Manual,375000.0,Hatchback,3700mm,Mahindra,Diesel,chennai,6.0,Mahindra KUV 100 NXT,1,Comprehensive,1198
853,2009,1475mm,Red,68767,Manual,180000.0,Hatchback,3495mm,Maruti,Petrol,chennai,5.0,Maruti Alto,0,Third Party insurance,796
854,2022,1800mm,Silver,30000,Automatic,1900000.0,MUV,4540mm,Kia,Petrol,chennai,6.0,Kia Carens,1,Third Party insurance,1353
855,2022,1790,White,10000,Manual,900000.0,SUV,3995mm,Kia,Petrol,chennai,5.0,Kia Sonet,1,Third Party insurance,1197
856,2013,1490mm,SILKY SILVER,42600,Manual,204999.99999999997,Hatchback,3395mm,Maruti,Petrol,chennai,5.0,Maruti Alto 800,1,Comprehensive,796
857,2021,1745mm,Blue,13270,Manual,710000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,0,Third Party insurance,1197
858,2019,1735mm,Others,40000,Manual,630000.0,Sedan,3995mm,Maruti,Petrol,chennai,5.0,Maruti Swift Dzire,1,Third Party insurance,1197
859,2009,"1,686 mm",Black,120000,Manual,155000.0,Sedan,"4,282 mm",Ford,Petrol,chennai,5.0,Ford Fiesta,3,Third Party insurance,1596
860,2017,1695mm,Silver,22286,Manual,799000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,2,Third Party insurance,1497
861,2022,1620 mm,Silver,12132,Manual,630000.0,Hatchback,3655 mm,Maruti,Petrol,chennai,5.0,Maruti Wagon R,1,Comprehensive,1197
862,2018,1677,Blue,79048,Manual,415000.00000000006,Hatchback,3765mm,Tata,Petrol,chennai,5.0,Tata Tiago,1,Third Party insurance,1199
863,2016,1647mm,Blue,48360,Manual,417000.0,Hatchback,3746mm,Tata,Petrol,chennai,5.0,Tata Tiago,3,Third Party insurance,1199
864,2016,1579mm,Silver,54538,Manual,334000.0,Hatchback,3679mm,Renault,Petrol,chennai,5.0,Renault KWID,2,Comprehensive,799
865,2017,1695mm,White,32157,Manual,590000.0,Sedan,3995mm,Maruti,Petrol,chennai,5.0,Maruti Swift Dzire,1,Third Party insurance,1197
866,2019,1800mm,Red,34182,Manual,1028999.9999999999,SUV,4315mm,Kia,Petrol,chennai,5.0,Kia Seltos,1,Zero Dep,1497
867,2009,1735mm,Silver,176801,Manual,250000.0,Hatchback,3840mm,Maruti,Diesel,chennai,5.0,Maruti Swift,1,Comprehensive,1248
868,2021,1758,Red,81508,Manual,711000.0,SUV,3994mm,Nissan,Petrol,chennai,5.0,Nissan Magnite,1,Comprehensive,999
869,2020,1811,Blue,42036,Automatic,950000.0,SUV,3993,Tata,Petrol,chennai,5.0,Tata Nexon,2,Comprehensive,1199
870,2015,1804mm,Brown,22500,Automatic,2140000.0,SUV,4417mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz GLA Class,1,Comprehensive,2143
871,2008,1710mm,Others,80000,Manual,140000.0,Sedan,4310mm,Chevrolet,Petrol,chennai,5.0,Chevrolet Aveo,3,Third Party insurance,1399
872,2017,1734mm,Silver,29640,Manual,760000.0,SUV,3999mm,Honda,Petrol,chennai,5.0,Honda WR-V,1,Third Party insurance,1199
873,2018,2145mm,Black,52000,Automatic,7000000.0,SUV,4797mm,Land Rover,Diesel,chennai,5.0,Land Rover Range Rover Velar,1,Comprehensive,1999
874,2012,1710mm,Others,100000,Manual,300000.0,Hatchback,3995mm,Hyundai,Diesel,chennai,5.0,Hyundai i20,3,Third Party insurance,1396
875,2020,1765mm,Blue,32000,Manual,1080000.0,SUV,3998mm,Ford,Diesel,chennai,5.0,Ford Ecosport,1,Comprehensive,1498
876,2016,1730mm,Silver,23678,Manual,650000.0,Sedan,4490mm,Maruti,Petrol,chennai,5.0,Maruti Ciaz,2,Third Party insurance,1373
877,2018,1745mm,Red,38502,Manual,680000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,1,Comprehensive,1197
878,2018,1882mm,Black,100000,Automatic,2200000.0,SUV,4697mm,Skoda,Diesel,chennai,7.0,Skoda Kodiaq,1,Comprehensive,1968
879,2020,1704 mm,Others,30000,Manual,515000.00000000006,Hatchback,3941 mm,Ford,Petrol,chennai,5.0,Ford Figo,2,Third Party insurance,1194
880,2019,1660mm,Others,40091,Manual,520000.0,Hatchback,3765mm,Hyundai,Petrol,chennai,5.0,Hyundai Grand i10,1,Comprehensive,1197
881,2016,1579mm,White,48113,Manual,344000.0,Hatchback,3679mm,Renault,Petrol,chennai,5.0,Renault KWID,1,Third Party,799
882,2017,2020mm,White,50000,Automatic,3100000.0,Sedan,4686mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz C-Class,1,Third Party insurance,2143
883,2021,1770 mm,Blue,50486,Manual,923000.0,SUV,3995 mm,Hyundai,Petrol,chennai,5.0,Hyundai Venue,1,Comprehensive,998
884,2017,1694mm,Silver,26465,Automatic,662000.0,Hatchback,3955mm,Honda,Petrol,chennai,5.0,Honda Jazz,1,Third Party,1199
885,2008,1770mm,Others,50000,Automatic,750000.0,Sedan,4591mm,Mercedes-Benz,Petrol,chennai,5.0,Mercedes-Benz C-Class,2,Third Party insurance,1796
886,2017,1735mm,Red,33246,Automatic,637000.0,Sedan,3995mm,Maruti,Petrol,chennai,5.0,Maruti Swift Dzire,1,Third Party insurance,1197
887,2019,1765mm,Others,30000,Manual,800000.0,SUV,3998mm,Ford,Diesel,chennai,5.0,Ford Ecosport,1,Third Party insurance,1498
888,2021,1579mm,Brown,31754,Manual,454000.0,Hatchback,3731mm,Renault,Petrol,chennai,5.0,Renault KWID,1,Comprehensive,999
889,2018,1818mm,Silver,91992,Manual,1184000.0,SUV,4395mm,Jeep,Diesel,chennai,5.0,Jeep Compass,2,Third Party,1956
890,2019,1790mm,Others,70000,Manual,760000.0,SUV,3995mm,Maruti,Diesel,chennai,5.0,Maruti Vitara Brezza,1,Third Party insurance,1248
891,2013,1760mm,Others,60000,Manual,1100000.0,MUV,4585mm,Toyota,Diesel,chennai,8.0,Toyota Innova,1,Third Party insurance,2494
892,2019,1660mm,Others,30000,Manual,545000.0,Hatchback,3765mm,Hyundai,Petrol,chennai,5.0,Hyundai Grand i10,1,Third Party insurance,1197
893,2013,1699mm,Others,50000,Automatic,400000.0,Sedan,4386mm,Skoda,Petrol,chennai,5.0,Skoda Rapid,2,Third Party insurance,1598
894,2010,1620 mm,SILKY SILVER,53250,Manual,254999.99999999997,Hatchback,3655 mm,Maruti,Petrol,chennai,5.0,Maruti Wagon R,1,Comprehensive,998
895,2010,1642mm,Red,51555,Manual,250000.0,Hatchback,3992mm,Skoda,Diesel,chennai,5.0,Skoda Fabia,1,Third Party insurance,1422
896,2022,1735,Others,10000,Manual,750000.0,Hatchback,3845mm,Maruti,Petrol,chennai,5.0,Maruti Swift,1,Third Party insurance,1197
897,2019,1734mm,Others,40000,Manual,700000.0,Hatchback,3985mm,Hyundai,Diesel,chennai,5.0,Hyundai i20,1,Third Party insurance,1396
898,2011,1695mm,Black,110000,Manual,365000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,1,Third Party insurance,1497
899,2017,1695mm,Others,60000,Manual,750000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,1,Third Party insurance,1497
900,2014,1550mm,Silver,85486,Manual,254000.0,Hatchback,3495mm,Hyundai,Petrol,chennai,5.0,Hyundai EON,3,Third Party insurance,814
901,2022,1755,Red,5022,Automatic,925000.0,Hatchback,3990mm,Tata,Petrol,chennai,5.0,Tata Altroz,1,Third Party,1199
902,2019,1745mm,Blue,39386,Automatic,750000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,1,Comprehensive,1197
903,2016,1579mm,White,72679,Manual,326000.0,Hatchback,3679mm,Renault,Petrol,chennai,5.0,Renault KWID,2,Third Party insurance,799
904,2015,1660mm,Orange,83738,Manual,432000.0,Hatchback,3765mm,Hyundai,Petrol,chennai,5.0,Hyundai Grand i10,2,Comprehensive,1197
905,2021,1682mm,Red,10551,Manual,950000.0,Hatchback,3971mm,Volkswagen,Petrol,chennai,5.0,Volkswagen Polo,1,Third Party insurance,1199
906,2019,1600mm,Blue,31795,Automatic,479000.0,Hatchback,3695mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,3,Zero Dep,998
907,2009,1680mm,White,76656,Manual,229999.99999999997,Hatchback,3715mm,Maruti,Petrol,chennai,5.0,Maruti Ritz,2,Comprehensive,1197
908,2017,1560mm,Silver,52524,Manual,301000.0,Hatchback,3429mm,Datsun,Petrol,chennai,5.0,Datsun RediGO,1,Comprehensive,799
909,2013,1695mm,Silver,96165,Manual,443000.0,Hatchback,3850mm,Maruti,Diesel,chennai,5.0,Maruti Swift,1,Comprehensive,1248
910,2014,1734mm,Grey,92860,Manual,440000.00000000006,Hatchback,3985mm,Hyundai,Diesel,chennai,5.0,Hyundai i20,1,Comprehensive,1396
911,2013,1735 mm,White,46976,Manual,660000.0,MUV,4395 mm,Maruti,Petrol,chennai,7.0,Maruti Ertiga,1,Comprehensive,1462
